SOLUTION|PROFIT|REVENUE|TIME|DISTANCE|ITERATION
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1469
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1470
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1471
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1472
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1473
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1474
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1475
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1476
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1477
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1478
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1479
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1480
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1481
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1482
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1483
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1484
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1485
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1486
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1487
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1488
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1489
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1490
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1491
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1492
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1493
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1494
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1495
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1496
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1497
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1498
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1499
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1500
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1501
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1502
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1503
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1504
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1505
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1506
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1507
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1508
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1509
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1510
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1511
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1512
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1513
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1514
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1515
1, 28[0], 31[0], 26[0], 7[0], 8[0], 48[0], 6[0], 43[0], 23[0], 24[0], 14[0], 25[0], 13[0], 18[0], 47[0], 4[1], 17[0], 44[0], 42[0], 41[0], 40[0], 19[1], 15[0], 39[0], 33[0], 45[0], 37[0], 12[0], 46[1], 49[0], 5[1], 16[0], 38[0], 11[0], 10[0], 30[0], 9[0], 34[1], 21[1], 50[1], 29[0], 2[1], 20[1], 35[0], 36[0], 3[1], 22[1], 51[1], 27[1], 32[1], 1| 3503.499940 | 6701.000000 | 720.157671 | 12.165525 | 1516
